TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
PS01207	GLYPICAN	0.0226425046019351	-3.78792640447195	6	2	0.00367647058823529	544	13240	14734,23888	Gpc3,Gpc6
PS51782	LYSM	0.0226425046019351	-3.78792640447195	6	2	0.00367647058823529	544	13240	70082,170719	Lysmd2,Oxr1
PS00383	TYR_PHOSPHATASE_1	0.0244490671812805	-3.71116321588393	70	7	0.0128676470588235	544	13240	19279,19252,545902,19275,229776,240672,19267	Ptprr,Dusp1,Ptprh,Ptprn,Cdc14a,Dusp5,Ptpre
PS50923	SUSHI	0.024689886358379	-3.70136157837444	55	6	0.0110294117647059	544	13240	634731,11595,12269,66329,14962,20344	Susd1,Acan,C4bp,Susd3,Cfb,Selp
PS51059	PARP_CATALYTIC	0.0259122931972903	-3.65303778206095	16	3	0.00551470588235294	544	13240	235587,80285,547253	Parp3,Parp9,Parp14
PS50009	RASGEF_CAT	0.0263843463316656	-3.63498438667185	28	4	0.00735294117647059	544	13240	76089,29815,241308,19417	Rapgef2,Bcar3,Ralgps1,Rasgrf1
PS50049	TNF_2	0.0305272669422074	-3.4891349966419	17	3	0.00551470588235294	544	13240	21950,326623,21926	Tnfsf9,Tnfsf15,Tnf
PS51393	LIPOXYGENASE_3	0.0308463126228648	-3.47873806177568	7	2	0.00367647058823529	544	13240	11684,11686	Alox12,Alox12b
PS51042	CUT	0.0308463126228648	-3.47873806177568	7	2	0.00367647058823529	544	13240	225631,13047	Onecut2,Cux1
PS00711	LIPOXYGENASE_1	0.0308463126228648	-3.47873806177568	7	2	0.00367647058823529	544	13240	11684,11686	Alox12,Alox12b
PS00081	LIPOXYGENASE_2	0.0308463126228648	-3.47873806177568	7	2	0.00367647058823529	544	13240	11686,11684	Alox12b,Alox12
PS50004	C2	0.0353168671952671	-3.343394604936	109	9	0.0165441176470588	544	13240	19414,18797,72469,74562,329324,238266,83671,224860,226101	Rasa3,Plcb3,Plcd3,Fer1l4,Syt14,Syt16,Sytl2,Plcl2,Myof
PS00687	ALDEHYDE_DEHYDR_GLU	0.0355435801824989	-3.33699572462414	18	3	0.00551470588235294	544	13240	107747,11669,19378	Aldh1l1,Aldh2,Aldh1a2
PS50866	GOLD	0.0355435801824989	-3.33699572462414	18	3	0.00551470588235294	544	13240	66269,74136,68581	Tmed6,Sec14l1,Tmed10
PS50007	PIPLC_X_DOMAIN	0.0355435801824989	-3.33699572462414	18	3	0.00551470588235294	544	13240	72469,18797,224860	Plcd3,Plcb3,Plcl2
PS51004	SEMA	0.0368412987977526	-3.30113581312005	31	4	0.00735294117647059	544	13240	19882,20355,18845,20359	Mst1r,Sema4f,Plxna2,Sema6b
PS50054	TYR_PHOSPHATASE_DUAL	0.0368412987977526	-3.30113581312005	31	4	0.00735294117647059	544	13240	19252,67603,240672,229776	Dusp1,Dusp6,Dusp5,Cdc14a
PS00297	HSP70_1	0.0400254064675937	-3.21824086480817	8	2	0.00367647058823529	544	13240	15511,193740	Hspa1b,Hspa1a
PS51089	HP	0.0400254064675937	-3.21824086480817	8	2	0.00367647058823529	544	13240	11567,22349	Avil,Vil1
PS00250	TGF_BETA_1	0.0407851991654091	-3.19943602894106	32	4	0.00735294117647059	544	13240	12164,12162,110075,12156	Bmp8b,Bmp7,Bmp3,Bmp2
PS01322	PHOSPHOTRIESTERASE_1	0.0410876132931315	-3.19204858263311	1	1	0.00183823529411765	544	13240	19212	Pter
PS51695	SEDOLISIN	0.0410876132931315	-3.19204858263311	1	1	0.00183823529411765	544	13240	12751	Tpp1
PS51347	PHOSPHOTRIESTERASE_2	0.0410876132931315	-3.19204858263311	1	1	0.00183823529411765	544	13240	19212	Pter
PS00786	5_NUCLEOTIDASE_2	0.0410876132931315	-3.19204858263311	1	1	0.00183823529411765	544	13240	23959	Nt5e
PS00785	5_NUCLEOTIDASE_1	0.0410876132931315	-3.19204858263311	1	1	0.00183823529411765	544	13240	23959	Nt5e
PS00795	INVOLUCRIN	0.0410876132931315	-3.19204858263311	1	1	0.00183823529411765	544	13240	16447	Ivl
PS51659	GT23	0.0410876132931315	-3.19204858263311	1	1	0.00183823529411765	544	13240	53618	Fut8
PS00621	TISSUE_FACTOR	0.0410876132931315	-3.19204858263311	1	1	0.00183823529411765	544	13240	14066	F3
PS00421	TM4_1	0.0467576971551698	-3.06277639176958	20	3	0.00551470588235294	544	13240	12508,269831,70747	Cd53,Tspan12,Tspan2
PS01355	HEMATOPO_REC_S_F1	0.0500860992378499	-2.99401176971291	9	2	0.00367647058823529	544	13240	16190,16847	Il4ra,Lepr
PS01031	SHSP	0.0500860992378499	-2.99401176971291	9	2	0.00367647058823529	544	13240	69253,80888	Hspb2,Hspb8
PS51842	IF_ROD_2	0.0501493367403358	-2.99274999017838	65	6	0.0110294117647059	544	13240	12075,237934,223917,74127,66809,94179	Bfsp1,Krt39,Krt79,Krt80,Krt20,Krt23
PS00107	PROTEIN_KINASE_ATP	0.0595214318065644	-2.82141883285678	375	22	0.0404411764705882	544	13240	665113,26559,22165,66725,19882,20620,18479,27206,140859,226751,14255,19106,13836,270672,18647,234878,107589,330177,213084,51789,14183,227541	Tnik,Hunk,Txk,Lrrk2,Mst1r,Plk2,Pak1,Nrk,Nek8,Cdc42bpa,Flt3,Eif2ak2,Epha2,Map3k15,Cdk14,Map3k21,Mylk,Taok3,Cdkl3,Tnk2,Fgfr2,Camk1d
PS50869	BRICHOS	0.0609407320608488	-2.79785349268332	10	2	0.00367647058823529	544	13240	66283,66284	Gkn1,Gkn2
PS50055	TYR_PHOSPHATASE_PTP	0.0639388343334136	-2.74982836614825	37	4	0.00735294117647059	544	13240	545902,19275,19267,19279	Ptprh,Ptprn,Ptpre,Ptprr
PS51362	TGF_BETA_2	0.0639388343334136	-2.74982836614825	37	4	0.00735294117647059	544	13240	12164,12162,110075,12156	Bmp8b,Bmp7,Bmp3,Bmp2
PS50206	RHODANESE_3	0.0664077671377182	-2.71194125437515	23	3	0.00551470588235294	544	13240	19252,67603,240672	Dusp1,Dusp6,Dusp5
PS50189	NTR	0.0664077671377182	-2.71194125437515	23	3	0.00551470588235294	544	13240	20377,66548,18542	Sfrp1,Adamtsl5,Pcolce
PS01346	CLAUDIN	0.0664077671377182	-2.71194125437515	23	3	0.00551470588235294	544	13240	56492,56863,71908	Cldn18,Cldn9,Cldn23
PS50200	RA	0.0692455057087092	-2.67009703553398	38	4	0.00735294117647059	544	13240	76089,14783,237504,50915	Rapgef2,Grb10,Rassf9,Grb14
PS00217	SUGAR_TRANSPORT_2	0.0725073383645187	-2.62406750342284	11	2	0.00367647058823529	544	13240	227659,20526	Slc2a6,Slc2a2
PS00251	TNF_1	0.0725073383645187	-2.62406750342284	11	2	0.00367647058823529	544	13240	21950,21926	Tnfsf9,Tnf
PS00329	HSP70_2	0.0725073383645187	-2.62406750342284	11	2	0.00367647058823529	544	13240	15511,193740	Hspa1b,Hspa1a
PS00983	LY6_UPAR	0.0725073383645187	-2.62406750342284	11	2	0.00367647058823529	544	13240	72373,17067	Psca,Ly6c1
PS50255	CYTOCHROME_B5_2	0.0725073383645187	-2.62406750342284	11	2	0.00367647058823529	544	13240	211389,338521	Suox,Fa2h
PS51219	DPCK	0.0804900106297539	-2.51962219381347	2	1	0.00183823529411765	544	13240	68087	Dcakd
PS51211	VITELLOGENIN	0.0804900106297539	-2.51962219381347	2	1	0.00183823529411765	544	13240	238055	Apob
PS00195	GLUTAREDOXIN_1	0.0804900106297539	-2.51962219381347	2	1	0.00183823529411765	544	13240	96979	Ptges2
PS00095	C5_MTASE_2	0.0804900106297539	-2.51962219381347	2	1	0.00183823529411765	544	13240	13434	Trdmt1
PS00124	FBPASE	0.0804900106297539	-2.51962219381347	2	1	0.00183823529411765	544	13240	14120	Fbp2
PS00033	ENGRAILED	0.0804900106297539	-2.51962219381347	2	1	0.00183823529411765	544	13240	13798	En1
PS00335	PARATHYROID	0.0804900106297539	-2.51962219381347	2	1	0.00183823529411765	544	13240	19227	Pthlh
PS00223	ANNEXIN	0.0847093254853255	-2.46852958320377	12	2	0.00367647058823529	544	13240	71790,11744	Anxa9,Anxa11
PS51462	NUDIX	0.0891895526657619	-2.4169913688367	26	3	0.00551470588235294	544	13240	78373,74167,68323	Nudt17,Nudt9,Nudt22
PS01036	HSP70_3	0.0974751727445013	-2.32815757192216	13	2	0.00367647058823529	544	13240	15511,193740	Hspa1b,Hspa1a
PS51120	LDLRB	0.0974751727445013	-2.32815757192216	13	2	0.00367647058823529	544	13240	18073,16971	Nid1,Lrp1
PS00226	IF_ROD_1	0.0995139905332502	-2.30745703632765	60	5	0.00919117647058824	544	13240	268482,237934,223917,66809,94179	Krt12,Krt39,Krt79,Krt20,Krt23
PS50041	C_TYPE_LECTIN_2	0.104734262655364	-2.25632896864692	116	8	0.0147058823529412	544	13240	20344,17195,16639,11595,93970,226255,17064,16641	Selp,Mbl2,Klra8,Acan,Klra18,Atrnl1,Cd93,Klrc1
PS50027	EGF_LAM_2	0.105943479102467	-2.24484954309474	28	3	0.00551470588235294	544	13240	226255,226519,16775	Atrnl1,Lamc1,Lama4
PS50404	GST_NTER	0.105943479102467	-2.24484954309474	28	3	0.00551470588235294	544	13240	14864,69454,14866	Gstm3,Clic3,Gstm5
PS50188	B302_SPRY	0.110604019188334	-2.20179885069583	80	6	0.0110294117647059	544	13240	71956,12231,19824,211949,20821,17318	Rnf135,Btn1a1,Trim10,Spsb4,Trim21,Mid1
PS00214	FABP	0.110738145215221	-2.20058691673227	14	2	0.00367647058823529	544	13240	12904,11770	Crabp2,Fabp4
PS50283	NA_SOLUT_SYMP_3	0.110738145215221	-2.20058691673227	14	2	0.00367647058823529	544	13240	216225,114479	Slc5a8,Slc5a5
PS50848	START	0.110738145215221	-2.20058691673227	14	2	0.00367647058823529	544	13240	170460,50768	Stard5,Dlc1
PS50112	PAS	0.114747483951521	-2.16502135663027	29	3	0.00551470588235294	544	13240	13819,11864,18584	Epas1,Arnt2,Pde8a
PS01248	EGF_LAM_1	0.114747483951521	-2.16502135663027	29	3	0.00551470588235294	544	13240	226255,226519,16775	Atrnl1,Lamc1,Lama4
PS51225	MARVEL	0.114747483951521	-2.16502135663027	29	3	0.00551470588235294	544	13240	17153,20974,102545	Mal,Syngr3,Cmtm7
PS51733	BPL_LPL_CATALYTIC	0.118276189375922	-2.13473280149417	3	1	0.00183823529411765	544	13240	67164	Lipt2
PS51306	ASD1	0.118276189375922	-2.13473280149417	3	1	0.00183823529411765	544	13240	27428	Shroom3
PS50831	SOHO	0.118276189375922	-2.13473280149417	3	1	0.00183823529411765	544	13240	20411	Sorbs1
PS51789	RLR_CTR	0.118276189375922	-2.13473280149417	3	1	0.00183823529411765	544	13240	71586	Ifih1
PS00805	CALRETICULIN_REPEAT	0.118276189375922	-2.13473280149417	3	1	0.00183823529411765	544	13240	12330	Canx
PS00559	MOLYBDOPTERIN_EUK	0.118276189375922	-2.13473280149417	3	1	0.00183823529411765	544	13240	211389	Suox
PS00373	GART	0.118276189375922	-2.13473280149417	3	1	0.00183823529411765	544	13240	107747	Aldh1l1
PS51290	CRIC	0.118276189375922	-2.13473280149417	3	1	0.00183823529411765	544	13240	245684	Cnksr2
PS00298	HSP90	0.118276189375922	-2.13473280149417	3	1	0.00183823529411765	544	13240	22027	Hsp90b1
PS00708	PRO_ENDOPEP_SER	0.118276189375922	-2.13473280149417	3	1	0.00183823529411765	544	13240	13482	Dpp4
PS50993	NIDOGEN_G2	0.118276189375922	-2.13473280149417	3	1	0.00183823529411765	544	13240	18073	Nid1
PS50991	PYR_CT	0.118276189375922	-2.13473280149417	3	1	0.00183823529411765	544	13240	18563	Pcx
PS00558	EUKARYOTIC_PORIN	0.118276189375922	-2.13473280149417	3	1	0.00183823529411765	544	13240	22333	Vdac1
PS51324	ERV_ALR	0.118276189375922	-2.13473280149417	3	1	0.00183823529411765	544	13240	11692	Gfer
PS50297	ANK_REP_REGION	0.12066096814441	-2.1147705822622	220	13	0.0238970588235294	544	13240	52024,271144,213121,11733,71452,58234,233328,18131,244281,320429,26431,16470,73845	Ankrd22,Ankdd1b,Ankrd35,Ank1,Ankrd40,Shank3,Lrrk1,Notch3,Myo16,Trank1,Git2,Ush1g,Ankrd42
PS51444	FH2	0.124436022352472	-2.08396357184422	15	2	0.00367647058823529	544	13240	57778,229474	Fmnl1,Fhdc1
PS50190	SEC7	0.124436022352472	-2.08396357184422	15	2	0.00367647058823529	544	13240	72318,19159	Cyth4,Cyth3
PS51715	G_GB1_RHD3	0.124436022352472	-2.08396357184422	15	2	0.00367647058823529	544	13240	76074,100702	Gbp8,Gbp6
PS50001	SH2	0.131065998172707	-2.03205427980194	103	7	0.0128676470588235	544	13240	14783,29815,22165,16923,435684,18709,50915	Grb10,Bcar3,Txk,Sh2b3,Shf,Pik3r2,Grb14
PS50118	HMG_BOX_2	0.133650085743076	-2.01253019484802	48	4	0.00735294117647059	544	13240	252838,20679,20682,70508	Tox,Sox6,Sox9,Bbx
PS50922	TLC	0.138510840804477	-1.9768066834614	16	2	0.00367647058823529	544	13240	67260,68385	Cers4,Tlcd1
PS50998	GLA_2	0.138510840804477	-1.9768066834614	16	2	0.00367647058823529	544	13240	208748,19123	Prrg3,Proc
PS00266	SOMATOTROPIN_1	0.138510840804477	-1.9768066834614	16	2	0.00367647058823529	544	13240	18811,56635	Prl2c2,Prl2a1
PS00011	GLA_1	0.138510840804477	-1.9768066834614	16	2	0.00367647058823529	544	13240	208748,19123	Prrg3,Proc
PS50106	PDZ	0.142858230051907	-1.94590253872093	145	9	0.0165441176470588	544	13240	76089,330723,228765,27428,245684,58234,170720,20469,97998	Rapgef2,Htra4,Sdcbp2,Shroom3,Cnksr2,Shank3,Card14,Sipa1,Deptor
PS00108	PROTEIN_KINASE_ST	0.144525228743283	-1.93430119329018	312	17	0.03125	544	13240	18479,27206,140859,665113,75607,26559,66725,20620,18647,226751,19106,270672,107589,234878,227541,213084,330177	Pak1,Nrk,Nek8,Tnik,Wnk2,Hunk,Lrrk2,Plk2,Cdk14,Cdc42bpa,Eif2ak2,Map3k15,Mylk,Map3k21,Camk1d,Cdkl3,Taok3
PS50011	PROTEIN_KINASE_DOM	0.146093343362504	-1.92350952346399	486	25	0.0459558823529412	544	13240	26559,66725,22165,665113,75607,20620,19882,27206,140859,18479,14255,226751,270672,13836,19106,18647,233328,234878,107589,73707,330177,213084,51789,14183,227541	Hunk,Lrrk2,Txk,Tnik,Wnk2,Plk2,Mst1r,Nrk,Nek8,Pak1,Flt3,Cdc42bpa,Map3k15,Epha2,Eif2ak2,Cdk14,Lrrk1,Map3k21,Mylk,Gucy2g,Taok3,Cdkl3,Tnk2,Fgfr2,Camk1d
PS51162	THYROGLOBULIN_1_2	0.1529086506529	-1.87791459045396	17	2	0.00367647058823529	544	13240	18073,94214	Nid1,Spock2
PS00514	FIBRINOGEN_C_1	0.1529086506529	-1.87791459045396	17	2	0.00367647058823529	544	13240	57875,26360	Angptl4,Angptl2
PS51041	EMI	0.1529086506529	-1.87791459045396	17	2	0.00367647058823529	544	13240	246707,73182	Emilin2,Pear1
PS00303	S100_CABP	0.1529086506529	-1.87791459045396	17	2	0.00367647058823529	544	13240	20198,12309	S100a4,S100g
PS00484	THYROGLOBULIN_1_1	0.1529086506529	-1.87791459045396	17	2	0.00367647058823529	544	13240	94214,18073	Spock2,Nid1
PS01025	PR55_2	0.154512326945882	-1.86748139976958	4	1	0.00183823529411765	544	13240	269643	Ppp2r2c
PS51679	SAM_MT_C5	0.154512326945882	-1.86748139976958	4	1	0.00183823529411765	544	13240	13434	Trdmt1
PS00295	ARRESTINS	0.154512326945882	-1.86748139976958	4	1	0.00183823529411765	544	13240	216869	Arrb2
PS50270	NGF_2	0.154512326945882	-1.86748139976958	4	1	0.00183823529411765	544	13240	78405	Ntf5
PS00554	TEA_1	0.154512326945882	-1.86748139976958	4	1	0.00183823529411765	544	13240	21678	Tead3
PS51049	KASH	0.154512326945882	-1.86748139976958	4	1	0.00183823529411765	544	13240	233066	Syne4
PS00485	A_DEAMINASE	0.154512326945882	-1.86748139976958	4	1	0.00183823529411765	544	13240	11486	Ada
PS50213	FAS1	0.154512326945882	-1.86748139976958	4	1	0.00183823529411765	544	13240	192187	Stab1
PS00707	GLYCOSYL_HYDROL_F31_2	0.154512326945882	-1.86748139976958	4	1	0.00183823529411765	544	13240	232714	Mgam
PS00563	STATHMIN_1	0.154512326945882	-1.86748139976958	4	1	0.00183823529411765	544	13240	20257	Stmn2
PS00248	NGF_1	0.154512326945882	-1.86748139976958	4	1	0.00183823529411765	544	13240	78405	Ntf5
PS51361	TENEURIN_N	0.154512326945882	-1.86748139976958	4	1	0.00183823529411765	544	13240	23966	Tenm4
PS00203	METALLOTHIONEIN_VRT	0.154512326945882	-1.86748139976958	4	1	0.00183823529411765	544	13240	17751	Mt3
PS51854	CSPG	0.154512326945882	-1.86748139976958	4	1	0.00183823529411765	544	13240	242022	Frem2
PS51060	PARP_ALPHA_HD	0.154512326945882	-1.86748139976958	4	1	0.00183823529411765	544	13240	235587	Parp3
PS01024	PR55_1	0.154512326945882	-1.86748139976958	4	1	0.00183823529411765	544	13240	269643	Ppp2r2c
PS51307	ASD2	0.154512326945882	-1.86748139976958	4	1	0.00183823529411765	544	13240	27428	Shroom3
PS51840	C2_NT	0.154512326945882	-1.86748139976958	4	1	0.00183823529411765	544	13240	114601	Ehbp1l1
PS50815	HORMA	0.154512326945882	-1.86748139976958	4	1	0.00183823529411765	544	13240	71890	Mad2l2
PS00188	BIOTIN	0.154512326945882	-1.86748139976958	4	1	0.00183823529411765	544	13240	18563	Pcx
PS51088	TEA_2	0.154512326945882	-1.86748139976958	4	1	0.00183823529411765	544	13240	21678	Tead3
PS01041	STATHMIN_2	0.154512326945882	-1.86748139976958	4	1	0.00183823529411765	544	13240	20257	Stmn2
PS51083	ZF_HIT	0.154512326945882	-1.86748139976958	4	1	0.00183823529411765	544	13240	229937	Znhit6
PS50853	FN3	0.15948902999103	-1.83578013660823	190	11	0.0202205882352941	544	13240	399558,17318,107589,384061,16847,12931,16192,545902,16190,13836,246228	Flrt2,Mid1,Mylk,Fndc5,Lepr,Crlf1,Il5ra,Ptprh,Il4ra,Epha2,Vwa1
PS51144	ALPHA_CA_2	0.167579284463578	-1.78629869962603	18	2	0.00367647058823529	544	13240	56078,72605	Car5b,Car10
PS50108	CRIB	0.167579284463578	-1.78629869962603	18	2	0.00367647058823529	544	13240	18479,226751	Pak1,Cdc42bpa
PS00407	CONNEXINS_1	0.167579284463578	-1.78629869962603	18	2	0.00367647058823529	544	13240	14615,14609	Gjc1,Gja1
PS50835	IG_LIKE	0.181122949321133	-1.70857920030389	456	23	0.0422794117647059	544	13240	16182,14255,17082,207683,16847,16180,320398,78789,19261,12231,330790,57276,26561,16177,13723,70080,100043314,14183,11595,16174,59290,14131,107589	Il18r1,Flt3,Il1rl1,Igsf11,Lepr,Il1rap,Lrig3,Vsig1,Sirpa,Btn1a1,Hapln4,Vsig2,Mmp23,Il1r1,Emb,Igsf23,Tigit,Fgfr2,Acan,Il18rap,Gpa33,Fcgr3,Mylk
PS00408	CONNEXINS_2	0.182476138455617	-1.70113586269628	19	2	0.00367647058823529	544	13240	14615,14609	Gjc1,Gja1
PS50137	DS_RBD	0.182476138455617	-1.70113586269628	19	2	0.00367647058823529	544	13240	69163,19106	Mrpl44,Eif2ak2
PS50012	RCC1_3	0.182476138455617	-1.70113586269628	19	2	0.00367647058823529	544	13240	140859,71176	Nek8,Fbxo24
PS50405	GST_CTER	0.182946447576491	-1.69856180516108	36	3	0.00551470588235294	544	13240	14866,14864,69454	Gstm5,Gstm3,Clic3
PS00232	CADHERIN_1	0.183004819876422	-1.69824278836503	113	7	0.0128676470588235	544	13240	268663,93887,12554,13511,12556,72040,12557	Cdhr2,Pcdhb16,Cdh13,Dsg2,Cdh16,Cdhr5,Cdh17
PS50105	SAM_DOMAIN	0.18761367758924	-1.67337033680948	74	5	0.00919117647058824	544	13240	245684,209086,58234,75015,13836	Cnksr2,Samd9l,Shank3,4930503B20Rik,Epha2
PS51726	MYST_HAT	0.189261895855444	-1.66462353075131	5	1	0.00183823529411765	544	13240	67773	Kat8
PS51663	STATHMIN_3	0.189261895855444	-1.66462353075131	5	1	0.00183823529411765	544	13240	20257	Stmn2
PS51220	NIDO	0.189261895855444	-1.66462353075131	5	1	0.00183823529411765	544	13240	18073	Nid1
