TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
WP2309	XPodNet - protein-protein interactions in the podocyte expanded by STRING	0.212400824434317	-1.54928010810439	831	43	0.194570135746606	221	4813	19664,16475,18479,83671,16416,22337,26360,13836,16847,14463,53627,18709,216869,23959,14200,68404,22350,320207,20411,21926,56349,17532,12162,18131,19225,76089,14726,12452,241308,22793,14783,16404,14609,18073,11864,19261,13819,14066,226519,57875,11867,66725,13047	Rbpj,Ajuba,Pak1,Sytl2,Itgb3,Vdr,Angptl2,Epha2,Lepr,Gata4,Porcn,Pik3r2,Arrb2,Nt5e,Fhl2,Nrn1,Ezr,Pik3r5,Sorbs1,Tnf,Net1,Mras,Bmp7,Notch3,Ptgs2,Rapgef2,Pdpn,Ccng2,Ralgps1,Zyx,Grb10,Itga7,Gja1,Nid1,Arnt2,Sirpa,Epas1,F3,Lamc1,Angptl4,Arpc1b,Lrrk2,Cux1
WP539	Wnt Signaling Pathway NetPath	0.22641391186792	-1.48539048636111	108	7	0.0316742081447964	221	4813	14200,12393,20682,16971,216869,20377,212398	Fhl2,Runx2,Sox9,Lrp1,Arrb2,Sfrp1,Frat2
WP3663	BMP Signaling Pathway in Eyelid Development	0.233351402069191	-1.45520979816558	20	2	0.00904977375565611	221	4813	20377,14183	Sfrp1,Fgfr2
WP232	G Protein Signaling Pathways	0.238761799933676	-1.43228887703664	91	6	0.0271493212669683	221	4813	432442,18584,14697,238276,18797,11513	Akap7,Pde8a,Gnb5,Akap5,Plcb3,Adcy7
WP571	FAS pathway and Stress induction of HSP regulation	0.24018820024432	-1.42633249525432	37	3	0.0135746606334842	221	4813	18479,21926,16175	Pak1,Tnf,Il1a
WP1526	Regulation of Cardiac Hypertrophy by miR-208	0.245861843362082	-1.40298551316232	6	1	0.00452488687782805	221	4813	14463	Gata4
WP1259	Retinol metabolism	0.265238209519478	-1.32712695292094	39	3	0.0135746606334842	221	4813	20887,12904,19378	Sult1a1,Crabp2,Aldh1a2
WP456	GPCRs, Class B Secretin-like	0.267976924476369	-1.31685440487845	22	2	0.00904977375565611	221	4813	237175,19228	Adgrg2,Pth1r
WP3626	Microglia Pathogen Phagocytosis Pathway	0.290586595854494	-1.23585365466858	41	3	0.0135746606334842	221	4813	225326,18709,11867	Pik3c3,Pik3r2,Arpc1b
WP65	Insulin Signaling	0.300453376959765	-1.20246268859233	158	9	0.0407239819004525	221	4813	80837,56437,20411,14251,225326,14783,50915,19159,18709	Rhoj,Rrad,Sorbs1,Flot1,Pik3c3,Grb10,Grb14,Cyth3,Pik3r2
WP1560	MicroRNAs in Cardiomyocyte Hypertrophy	0.332997891040931	-1.09961912223217	83	5	0.0226244343891403	221	4813	18709,14183,107589,21926,14463	Pik3r2,Fgfr2,Mylk,Tnf,Gata4
WP1256	NLR Proteins	0.345186485935793	-1.063670469045	9	1	0.00452488687782805	221	4813	21939	Cd40
WP222	Cytokines and Inflammatory Response	0.353886795115197	-1.03877820480157	27	2	0.00904977375565611	221	4813	16175,21926	Il1a,Tnf
WP683	Leptin and adiponectin	0.375310088473747	-0.980002692110667	10	1	0.00452488687782805	221	4813	16847	Lepr
WP238	Osteoblast	0.375310088473747	-0.980002692110667	10	1	0.00452488687782805	221	4813	19228	Pth1r
WP2271	Macrophage markers	0.375310088473747	-0.980002692110667	10	1	0.00452488687782805	221	4813	14066	F3
WP441	Matrix Metalloproteinases	0.387361952862936	-0.948395744337378	29	2	0.00904977375565611	221	4813	21926,26561	Tnf,Mmp23
WP475	Irinotecan Pathway	0.404053888280665	-0.90620702308289	11	1	0.00452488687782805	221	4813	26357	Abcg2
WP157	Glycolysis and Gluconeogenesis	0.405041186298075	-0.90376652248299	50	3	0.0135746606334842	221	4813	18563,20526,14120	Pcx,Slc2a2,Fbp2
WP374	Prostaglandin Synthesis and Regulation	0.420060145360565	-0.867357374717889	31	2	0.00904977375565611	221	4813	19225,19215	Ptgs2,Ptgds
WP3675	Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling	0.420060145360565	-0.867357374717889	31	2	0.00904977375565611	221	4813	21950,21926	Tnfsf9,Tnf
WP553	Calcium Regulation in the Cardiac Cell	0.426407567769987	-0.852359658234557	156	8	0.0361990950226244	221	4813	11513,18797,14609,14615,19735,12672,14697,216869	Adcy7,Plcb3,Gja1,Gjc1,Rgs2,Chrm4,Gnb5,Arrb2
WP113	TGF Beta Signaling Pathway	0.429942428783595	-0.844103965807912	52	3	0.0135746606334842	221	4813	21926,12393,12399	Tnf,Runx2,Runx3
WP207	Nucleotide GPCRs	0.431480812619976	-0.84053223614495	12	1	0.00452488687782805	221	4813	11540	Adora2a
WP572	EGFR1 Signaling Pathway	0.432504957849141	-0.838161489440897	178	9	0.0407239819004525	221	4813	50915,19279,18479,14783,51789,18709,18806,14609,19252	Grb14,Ptprr,Pak1,Grb10,Tnk2,Pik3r2,Pld2,Gja1,Dusp1
WP88	Toll Like Receptor signaling	0.451851209441622	-0.794402335993687	33	2	0.00904977375565611	221	4813	17153,19106	Mal,Eif2ak2
WP1258	Homologous recombination	0.457650931432331	-0.781648543903052	13	1	0.00452488687782805	221	4813	18972	Pold2
WP450	IL-2 Signaling Pathway	0.464407356113081	-0.766993189247072	76	4	0.0180995475113122	221	4813	22608,12508,64685,18709	Ybx1,Cd53,Nmi,Pik3r2
WP317	Glycogen Metabolism	0.467374049178367	-0.760625380073949	34	2	0.00904977375565611	221	4813	269643,225849	Ppp2r2c,Ppp2r5b
WP1771	Kennedy pathway	0.482621586465217	-0.728522397273892	14	1	0.00452488687782805	221	4813	236899	Pcyt1b
WP522	Biogenic Amine Synthesis	0.482621586465217	-0.728522397273892	14	1	0.00452488687782805	221	4813	14417	Gad2
WP1264	Estrogen metabolism	0.482621586465217	-0.728522397273892	14	1	0.00452488687782805	221	4813	20887	Sult1a1
WP2185	Purine metabolism	0.489866562620237	-0.713622246146801	165	8	0.0361990950226244	221	4813	23959,11486,74167,18584,18972,229949,23972,11513	Nt5e,Ada,Nudt9,Pde8a,Pold2,Ak5,Papss2,Adcy7
WP327	GPCRs, Class C Metabotropic glutamate, pheromone	0.506447514655298	-0.680334584245521	15	1	0.00452488687782805	221	4813	70355	Gprc5c
WP509	Nuclear Receptors	0.526760039886213	-0.641010166420224	38	2	0.00904977375565611	221	4813	22337,19015	Vdr,Ppard
WP1241	Glucuronidation	0.529180965943846	-0.636424814992408	16	1	0.00452488687782805	221	4813	22235	Ugdh
WP298	G13 Signaling Pathway	0.540896355050945	-0.614527598801994	39	2	0.00904977375565611	221	4813	51789,18709	Tnk2,Pik3r2
WP166	Apoptosis Modulation by HSP70	0.550871815747781	-0.596253136190164	17	1	0.00452488687782805	221	4813	193740	Hspa1a
WP1496	Oxidative Damage	0.56828541505627	-0.565131495171211	41	2	0.00904977375565611	221	4813	21926,51789	Tnf,Tnk2
WP353	Small Ligand GPCRs	0.571567672448875	-0.559372390773384	18	1	0.00452488687782805	221	4813	13609	S1pr1
WP578	Leptin Insulin Overlap	0.571567672448875	-0.559372390773384	18	1	0.00452488687782805	221	4813	16847	Lepr
WP385	Myometrial Relaxation and Contraction Pathways	0.581027249477205	-0.542957622236575	156	7	0.0316742081447964	221	4813	18797,11513,14697,216869,19735,11910,14609	Plcb3,Adcy7,Gnb5,Arrb2,Rgs2,Atf3,Gja1
WP1	Statin Pathway	0.591313979931074	-0.525408133730501	19	1	0.00452488687782805	221	4813	16971	Lrp1
WP79	Tryptophan metabolism	0.594481044038643	-0.520066448912822	43	2	0.00904977375565611	221	4813	11669,19378	Aldh2,Aldh1a2
WP2067	Heart Development	0.60712861559009	-0.499014623069246	44	2	0.00904977375565611	221	4813	14463,12156	Gata4,Bmp2
WP2292	Chemokine signaling pathway	0.615867855046875	-0.484722859489345	184	8	0.0361990950226244	221	4813	14697,18709,216869,57349,18479,320207,18797,11513	Gnb5,Pik3r2,Arrb2,Ppbp,Pak1,Pik3r5,Plcb3,Adcy7
WP1243	EBV LMP1 signaling	0.628129483949011	-0.465008949134885	21	1	0.00452488687782805	221	4813	21926	Tnf
WP1261	ErbB signaling pathway	0.631524013626799	-0.459619311585518	46	2	0.00904977375565611	221	4813	15200,320207	Hbegf,Pik3r5
WP662	Amino Acid metabolism	0.641934784011509	-0.443268562988622	95	4	0.0180995475113122	221	4813	18563,242083,14782,11529	Pcx,Ppm1l,Gsr,Adh7
WP2910	Mecp2 and Associated Rett Syndrome	0.643273952012393	-0.441184592582869	47	2	0.00904977375565611	221	4813	22608,53618	Ybx1,Fut8
WP116	Hedgehog Signaling Pathway	0.64527960583318	-0.438071558703441	22	1	0.00452488687782805	221	4813	14451	Gas1
WP336	Fatty Acid Biosynthesis	0.64527960583318	-0.438071558703441	22	1	0.00452488687782805	221	4813	18563	Pcx
WP1268	Diurnally Regulated Genes with Circadian Orthologs	0.654727671216408	-0.423535898938092	48	2	0.00904977375565611	221	4813	14866,19290	Gstm5,Pura
WP723	Wnt Signaling Pathway and Pluripotency	0.658247292082251	-0.4181745944277	97	4	0.0180995475113122	221	4813	19015,22409,269643,21410	Ppard,Wnt10a,Ppp2r2c,Hnf1b
WP386	Triacylglyceride Synthesis	0.661642203854374	-0.413030346717144	23	1	0.00452488687782805	221	4813	68262	Agpat4
WP544	Exercise-induced Circadian Regulation	0.665887471890371	-0.406634583842857	49	2	0.00904977375565611	221	4813	19290,14864	Pura,Gstm3
WP387	IL-6 signaling Pathway	0.674055969804715	-0.394442130264278	99	4	0.0180995475113122	221	4813	225849,269643,18709,21939	Ppp2r5b,Ppp2r2c,Pik3r2,Cd40
WP373	IL-3 Signaling Pathway	0.674055969804715	-0.394442130264278	99	4	0.0180995475113122	221	4813	18709,20344,17532,18479	Pik3r2,Selp,Mras,Pak1
WP2075	Alzheimers Disease	0.677177906899549	-0.389821253443835	75	3	0.0135746606334842	221	4813	18797,21926,16971	Plcb3,Tnf,Lrp1
WP512	Id Signaling Pathway	0.687336540064665	-0.37493123761672	51	2	0.00904977375565611	221	4813	11910,12156	Atf3,Bmp2
WP1396	Non-odorant GPCRs	0.691224504046778	-0.369290610664113	267	11	0.0497737556561086	221	4813	14829,13609,13490,15562,15558,12672,11540,237175,15552,381810,19228	Grpr,S1pr1,Drd3,Htr4,Htr2a,Chrm4,Adora2a,Adgrg2,Htr1d,Lpar5,Pth1r
WP3855	Dysregulated miRNA Targeting in Insulin/PI3K-AKT Signaling	0.706356791821694	-0.347634798293478	26	1	0.00452488687782805	221	4813	12827	Col4a2
WP265	Delta-Notch Signaling Pathway	0.742218518556257	-0.29811157976923	83	3	0.0135746606334842	221	4813	18131,18709,19664	Notch3,Pik3r2,Rbpj
WP435	One Carbon Metabolism	0.745185450918219	-0.294122164172859	29	1	0.00452488687782805	221	4813	107747	Aldh1l1
WP434	TCA Cycle	0.768186662859284	-0.26372252476845	31	1	0.00452488687782805	221	4813	18563	Pcx
WP273	Ovarian Infertility Genes	0.768186662859284	-0.26372252476845	31	1	0.00452488687782805	221	4813	22337	Vdr
WP3632	Lung fibrosis	0.778166444624873	-0.250814838578932	61	2	0.00904977375565611	221	4813	21926,12162	Tnf,Bmp7
WP193	Signaling of Hepatocyte Growth Factor Receptor	0.798870064628827	-0.224556968932414	34	1	0.00452488687782805	221	4813	18479	Pak1
WP350	p38 MAPK Signaling Pathway	0.798870064628827	-0.224556968932414	34	1	0.00452488687782805	221	4813	19417	Rasgrf1
WP407	Kit Receptor Signaling Pathway	0.820875637871662	-0.197383657408215	67	2	0.00904977375565611	221	4813	14783,18709	Grb10,Pik3r2
WP3857	Nephronophthisis and Wnt Signaling	0.825508063815922	-0.191756247267578	37	1	0.00452488687782805	221	4813	22409	Wnt10a
WP151	IL-5 Signaling Pathway	0.827235056715995	-0.189666396150162	68	2	0.00904977375565611	221	4813	16192,18709	Il5ra,Pik3r2
WP3638	Parkinsons Disease Pathway	0.833582334726807	-0.182022799754116	38	1	0.00452488687782805	221	4813	66725	Lrrk2
WP1274	Oxidation by Cytochrome P450	0.848631917001199	-0.164129735559902	40	1	0.00452488687782805	221	4813	18984	Por
WP150	DNA Replication	0.855640579556246	-0.155904874712212	41	1	0.00452488687782805	221	4813	18972	Pold2
WP567	Eukaryotic Transcription Initiation	0.855640579556246	-0.155904874712212	41	1	0.00452488687782805	221	4813	14885	Gtf2h4
WP1983	Splicing factor NOVA regulated synaptic proteins	0.862326126891025	-0.148121742409428	42	1	0.00452488687782805	221	4813	65945	Clstn1
WP108	Selenium metabolism/Selenoproteins	0.891403159844283	-0.114958473665236	47	1	0.00452488687782805	221	4813	14778	Gpx3
WP307	Translation Factors	0.901241961386586	-0.103981509827376	49	1	0.00452488687782805	221	4813	19106	Eif2ak2
WP189	GPCRs, Class A Rhodopsin-like	0.907585345818769	-0.0969676722857227	228	7	0.0316742081447964	221	4813	15558,15562,12672,11540,14829,15552,13490	Htr2a,Htr4,Chrm4,Adora2a,Grpr,Htr1d,Drd3
WP339	ESC Pluripotency Pathways	0.911312760520523	-0.0928691250317028	117	3	0.0135746606334842	221	4813	18709,22409,14183	Pik3r2,Wnt10a,Fgfr2
WP519	Proteasome Degradation	0.935619926401628	-0.0665459465065781	58	1	0.00452488687782805	221	4813	51788	H2afz
WP403	Wnt Signaling Pathway	0.941465891933753	-0.0603171589083866	60	1	0.00452488687782805	221	4813	22409	Wnt10a
WP413	G1 to S cell cycle control	0.944187549398608	-0.0574304573595523	61	1	0.00452488687782805	221	4813	12452	Ccng2
WP2902	p53 signaling	0.958065646159093	-0.0428389791845324	67	1	0.00452488687782805	221	4813	12452	Ccng2
WP2573	Primary Focal Segmental Glomerulosclerosis FSGS	0.963656303934018	-0.0370205791327247	70	1	0.00452488687782805	221	4813	16416	Itgb3
WP234	Peptide GPCRs	0.965349737807366	-0.0352648207040505	71	1	0.00452488687782805	221	4813	14829	Grpr
WP1244	Estrogen signaling	0.971373287289925	-0.0290444486354205	75	1	0.00452488687782805	221	4813	14885	Gtf2h4
WP1254	Apoptosis	0.980470728379843	-0.019722487560014	83	1	0.00452488687782805	221	4813	21926	Tnf
WP1763	PluriNetWork	0.98369626894034	-0.0164380993542818	291	7	0.0316742081447964	221	4813	269424,99377,16598,17975,20689,104156,19664	Jade1,Sall4,Klf2,Ncl,Sall3,Etv5,Rbpj
WP310	mRNA processing	0.990010876822884	-0.0100393492240732	452	12	0.0542986425339367	221	4813	17975,72160,14962,20821,68581,18542,140486,19106,22608,66405,64340,74213	Ncl,Tmem163,Cfb,Trim21,Tmed10,Pcolce,Igf2bp1,Eif2ak2,Ybx1,Mcts2,Dhx38,Rbm26
WP41	GPCRs, Other	0.994933205068584	-0.00507967466124023	156	2	0.00904977375565611	221	4813	15552,13609	Htr1d,S1pr1
WP246	TNF-alpha NF-kB Signaling Pathway	0.998280760805752	-0.00172071878203869	181	2	0.00904977375565611	221	4813	18201,21926	Nsmaf,Tnf
WP1397	Odorant GPCRs	0.999878733066913	-0.000121274286516358	188	1	0.00452488687782805	221	4813	381413	Gpr176
WP2928	miR-222 in Exercise-Induced Cardiac Growth	0.999999999987298	-1.27018233382747e-11	4	0	0	221	4813
WP2904	Mir302-367 Promoting Cardiomyocyte Proliferation	0.999999999987298	-1.27018233382747e-11	4	0	0	221	4813
WP1265	Polyol pathway	0.999999999987298	-1.27018233382747e-11	4	0	0	221	4813
WP63	Pentose Phosphate Pathway	0.999999999989224	-1.07761828705266e-11	7	0	0	221	4813
WP175	Acetylcholine Synthesis	0.999999999989224	-1.07761828705266e-11	7	0	0	221	4813
WP1242	Non-homologous end joining	0.999999999989224	-1.07761828705266e-11	7	0	0	221	4813
WP3673	Hfe effect on hepcidin production	0.999999999989224	-1.07761828705266e-11	7	0	0	221	4813
WP608	miR-1 in cardiac development	0.999999999991597	-8.40262908351989e-12	3	0	0	221	4813
WP300	Histone modifications	0.999999999991978	-8.02154244811089e-12	5	0	0	221	4813
WP543	Synthesis and Degradation of Ketone Bodies	0.999999999991978	-8.02154244811089e-12	5	0	0	221	4813
WP1262	Aflatoxin B1 metabolism	0.999999999991978	-8.02154244811089e-12	5	0	0	221	4813
WP2318	Fatty acid oxidation	0.999999999992818	-7.18217572628762e-12	10	0	0	221	4813
WP1252	Amino acid conjugation of benzoic acid	0.999999999993084	-6.91568503852213e-12	2	0	0	221	4813
WP3864	Robo4 and VEGF Signaling Pathways Crosstalk	0.999999999994767	-5.23331446975693e-12	6	0	0	221	4813
WP3592	ApoE and miR-146 in inflammation and atherosclerosis	0.999999999995462	-4.53834111846272e-12	8	0	0	221	4813
WP2328	Allograft Rejection	0.999999999996099	-3.90052884960994e-12	12	0	0	221	4813
WP103	Cholesterol Biosynthesis	0.99999999999702	-2.98028498147996e-12	15	0	0	221	4813
WP3652	EDA Signalling in Hair Follicle Development	0.999999999997224	-2.77574336708569e-12	13	0	0	221	4813
WP2852	Gene regulatory network modelling somitogenesis	1.00000000000015	1.539074935e-13	11	0	0	221	4813
WP2084	SREBF and miR33 in cholesterol and lipid homeostasis	1.00000000000015	1.539074935e-13	11	0	0	221	4813
WP87	Nucleotide Metabolism	1.00000000000029	2.89580200493991e-13	19	0	0	221	4813
WP1263	Mitochondrial Gene Expression	1.00000000000029	2.89580200493991e-13	19	0	0	221	4813
WP401	Mitochondrial LC-Fatty Acid Beta-Oxidation	1.00000000000146	1.45621534778375e-12	16	0	0	221	4813
WP200	Complement Activation, Classical Pathway	1.00000000000146	1.45621534778375e-12	16	0	0	221	4813
WP1247	Methylation	1.00000000000204	2.04437119014409e-12	9	0	0	221	4813
WP18	Heme Biosynthesis	1.00000000000204	2.04437119014409e-12	9	0	0	221	4813
WP396	ACE Inhibitor Pathway	1.00000000000204	2.04437119014409e-12	9	0	0	221	4813
WP1257	Mismatch repair	1.00000000000204	2.04437119014409e-12	9	0	0	221	4813
WP1398	Orphan GPCRs	1.0000000000022	2.20425436966395e-12	18	0	0	221	4813
WP504	Fatty Acid Biosynthesis	1.00000000000272	2.71847822030935e-12	1	0	0	221	4813
WP558	Complement and Coagulation Cascades	1.00000000000272	2.71847822030935e-12	1	0	0	221	4813
WP530	Cytokines and Inflammatory Response	1.00000000000272	2.71847822030935e-12	1	0	0	221	4813
WP495	Glucocorticoid &amp; Mineralcorticoid Metabolism	1.00000000000353	3.53100082853074e-12	14	0	0	221	4813
WP1245	Keap1-Nrf2	1.00000000000353	3.53100082853074e-12	14	0	0	221	4813
WP55	Steroid Biosynthesis	1.00000000000353	3.53100082853074e-12	14	0	0	221	4813
WP460	Blood Clotting Cascade	1.0000000000064	6.39519551050699e-12	20	0	0	221	4813
WP1249	EPO Receptor Signaling	1.00000000000646	6.45966977850112e-12	26	0	0	221	4813
WP10	IL-9 Signaling Pathway	1.000000000007	7.00364562163074e-12	24	0	0	221	4813
WP1269	Fatty Acid Beta Oxidation	1.00000000000803	8.03327348646678e-12	34	0	0	221	4813
WP1246	Hypothetical Network for Drug Addiction	1.00000000000898	8.97899912478814e-12	31	0	0	221	4813
WP297	IL-7 Signaling Pathway	1.00000000000931	9.30514193609711e-12	44	0	0	221	4813
