TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
30785	Cttnbp2 (cortactin binding protein 2)	0.0096828080319982	-4.63740333381022	4	2	0.00655737704918033	305	7373	58234,665113	Shank3,Tnik
329165	Abi2 (abl-interactor 2)	0.0096828080319982	-4.63740333381022	4	2	0.00655737704918033	305	7373	58234,665113	Shank3,Tnik
10845	CLPX (caseinolytic mitochondrial matrix peptidase chaperone subunit)	0.0096828080319982	-4.63740333381022	4	2	0.00655737704918033	305	7373	22608,12261	Ybx1,C1qbp
21872	Tjp1 (tight junction protein 1)	0.0116758227781398	-4.45023500440798	12	3	0.00983606557377049	305	7373	665113,14615,245684	Tnik,Gjc1,Cnksr2
54126	Arhgef7 (Rho guanine nucleotide exchange factor (GEF7))	0.0116758227781398	-4.45023500440798	12	3	0.00983606557377049	305	7373	58234,245684,66725	Shank3,Cnksr2,Lrrk2
26556	Homer1 (homer scaffolding protein 1)	0.0122700230418093	-4.40059614236301	47	6	0.019672131147541	305	7373	19159,20821,58234,19261,27984,665113	Cyth3,Trim21,Shank3,Sirpa,Efhd2,Tnik
13016	Ctbp1 (C-terminal binding protein 1)	0.0147207796305708	-4.21849520305061	13	3	0.00983606557377049	305	7373	21417,665113,83396	Zeb1,Tnik,Glis2
232227	Iqsec1 (IQ motif and Sec7 domain 1)	0.0147207796305708	-4.21849520305061	13	3	0.00983606557377049	305	7373	665113,58234,245684	Tnik,Shank3,Cnksr2
16177	Il1r1 (interleukin 1 receptor, type I)	0.0156987919067117	-4.15417151820566	5	2	0.00655737704918033	305	7373	16180,16175	Il1rap,Il1a
223666	Arhgap39 (Rho GTPase activating protein 39)	0.0156987919067117	-4.15417151820566	5	2	0.00655737704918033	305	7373	245684,665113	Cnksr2,Tnik
216860	Neurl4 (neuralized E3 ubiquitin protein ligase 4)	0.0156987919067117	-4.15417151820566	5	2	0.00655737704918033	305	7373	66725,665113	Lrrk2,Tnik
11735	Ank3 (ankyrin 3, epithelial)	0.0156987919067117	-4.15417151820566	5	2	0.00655737704918033	305	7373	58234,665113	Shank3,Tnik
226180	Ina (internexin neuronal intermediate filament protein, alpha)	0.0181717056564382	-4.00788952885879	14	3	0.00983606557377049	305	7373	58234,245684,665113	Shank3,Cnksr2,Tnik
20743	Sptbn2 (spectrin beta, non-erythrocytic 2)	0.0181717056564382	-4.00788952885879	14	3	0.00983606557377049	305	7373	665113,58234,245684	Tnik,Shank3,Cnksr2
23859	Dlg2 (discs large MAGUK scaffold protein 2)	0.0220325629912078	-3.81523378398137	15	3	0.00983606557377049	305	7373	665113,245684,58234	Tnik,Cnksr2,Shank3
108100	Baiap2 (brain-specific angiogenesis inhibitor 1-associated protein 2)	0.0220325629912078	-3.81523378398137	15	3	0.00983606557377049	305	7373	665113,58234,245684	Tnik,Shank3,Cnksr2
67412	Soga3 (SOGA family member 3)	0.02290952176468	-3.77620265725752	6	2	0.00655737704918033	305	7373	58234,665113	Shank3,Tnik
77134	Hnrnpa0 (heterogeneous nuclear ribonucleoprotein A0)	0.02290952176468	-3.77620265725752	6	2	0.00655737704918033	305	7373	21926,19225	Tnf,Ptgs2
283489	CHAMP1 (chromosome alignment maintaining phosphoprotein 1)	0.02290952176468	-3.77620265725752	6	2	0.00655737704918033	305	7373	67773,71890	Kat8,Mad2l2
16001	Igf1r (insulin-like growth factor I receptor)	0.02290952176468	-3.77620265725752	6	2	0.00655737704918033	305	7373	14783,66616	Grb10,Snx9
69121	Chrdl2 (chordin-like 2)	0.02290952176468	-3.77620265725752	6	2	0.00655737704918033	305	7373	12156,12162	Bmp2,Bmp7
18008	Nes (nestin)	0.02290952176468	-3.77620265725752	6	2	0.00655737704918033	305	7373	665113,58234	Tnik,Shank3
57129	MRPL47 (mitochondrial ribosomal protein L47)	0.02290952176468	-3.77620265725752	6	2	0.00655737704918033	305	7373	12261,22608	C1qbp,Ybx1
64009	Syne1 (spectrin repeat containing, nuclear envelope 1)	0.02290952176468	-3.77620265725752	6	2	0.00655737704918033	305	7373	58234,665113	Shank3,Tnik
20852	Stat6 (signal transducer and activator of transcription 6)	0.02290952176468	-3.77620265725752	6	2	0.00655737704918033	305	7373	16190,547253	Il4ra,Parp14
13717	Eln (elastin)	0.02290952176468	-3.77620265725752	6	2	0.00655737704918033	305	7373	14114,18073	Fbln1,Nid1
19056	Ppp3cb (protein phosphatase 3, catalytic subunit, beta isoform)	0.02290952176468	-3.77620265725752	6	2	0.00655737704918033	305	7373	58234,665113	Shank3,Tnik
20740	Sptan1 (spectrin alpha, non-erythrocytic 1)	0.0237635911258654	-3.73960065424744	27	4	0.0131147540983607	305	7373	665113,58234,69253,245684	Tnik,Shank3,Hspb2,Cnksr2
2040	STOM (stomatin)	0.026304555174299	-3.63801315425221	16	3	0.00983606557377049	305	7373	213539,12261,14251	Bag2,C1qbp,Flot1
18752	Prkcg (protein kinase C, gamma)	0.026304555174299	-3.63801315425221	16	3	0.00983606557377049	305	7373	245684,58234,665113	Cnksr2,Shank3,Tnik
15183	Hdac3 (histone deacetylase 3)	0.0268477930642313	-3.61757165640615	28	4	0.0131147540983607	305	7373	83396,23849,11910,12393	Glis2,Klf6,Atf3,Runx2
64930	Tsc1 (tuberous sclerosis 1)	0.0277862473864346	-3.58321407901882	104	9	0.0295081967213115	305	7373	68581,75607,19290,15228,665113,74012,58234,22350,19349	Tmed10,Wnk2,Pura,Foxg1,Tnik,Rap2b,Shank3,Ezr,Rab7
20742	Sptbn1 (spectrin beta, non-erythrocytic 1)	0.0301605408744142	-3.50122080250139	29	4	0.0131147540983607	305	7373	245684,69253,58234,665113	Cnksr2,Hspb2,Shank3,Tnik
11848	Rhoa (ras homolog family member A)	0.0309864177123991	-3.47420630881733	17	3	0.00983606557377049	305	7373	19417,117600,269608	Rasgrf1,Srgap1,Plekhg5
11603	Agrn (agrin)	0.0312065103435108	-3.46712854107807	7	2	0.00655737704918033	305	7373	18479,665113	Pak1,Tnik
225998	Rorb (RAR-related orphan receptor beta)	0.0312065103435108	-3.46712854107807	7	2	0.00655737704918033	305	7373	15460,14464	Hr,Gata5
1655	DDX5 (DEAD-box helicase 5)	0.0312065103435108	-3.46712854107807	7	2	0.00655737704918033	305	7373	213539,22608	Bag2,Ybx1
53872	Caprin1 (cell cycle associated protein 1)	0.0312065103435108	-3.46712854107807	7	2	0.00655737704918033	305	7373	665113,245684	Tnik,Cnksr2
19014	Med1 (mediator complex subunit 1)	0.0312065103435108	-3.46712854107807	7	2	0.00655737704918033	305	7373	14462,14463	Gata3,Gata4
216233	Socs2 (suppressor of cytokine signaling 2)	0.0312065103435108	-3.46712854107807	7	2	0.00655737704918033	305	7373	16847,14255	Lepr,Flt3
22418	Wnt5a (wingless-type MMTV integration site family, member 5A)	0.0312065103435108	-3.46712854107807	7	2	0.00655737704918033	305	7373	53627,20377	Porcn,Sfrp1
18125	Nos1 (nitric oxide synthase 1, neuronal)	0.0312065103435108	-3.46712854107807	7	2	0.00655737704918033	305	7373	19225,665113	Ptgs2,Tnik
12053	Bcl6 (B cell leukemia/lymphoma 6)	0.0312065103435108	-3.46712854107807	7	2	0.00655737704918033	305	7373	12029,19015	Bcl6b,Ppard
54822	TRPM7 (transient receptor potential cation channel subfamily M member 7)	0.0312065103435108	-3.46712854107807	7	2	0.00655737704918033	305	7373	14251,12261	Flot1,C1qbp
19261	Sirpa (signal-regulatory protein alpha)	0.0312065103435108	-3.46712854107807	7	2	0.00655737704918033	305	7373	58234,230904	Shank3,Fbxo2
12014	Bach2 (BTB and CNC homology, basic leucine zipper transcription factor 2)	0.0312065103435108	-3.46712854107807	7	2	0.00655737704918033	305	7373	12029,12142	Bcl6b,Prdm1
238988	Erc2 (ELKS/RAB6-interacting/CAST family member 2)	0.0312065103435108	-3.46712854107807	7	2	0.00655737704918033	305	7373	665113,58234	Tnik,Shank3
15396	Hoxa11 (homeobox A11)	0.0312065103435108	-3.46712854107807	7	2	0.00655737704918033	305	7373	17268,15460	Meis1,Hr
70122	Mllt3 (myeloid/lymphoid or mixed-lineage leukemia; translocated to, 3)	0.0312065103435108	-3.46712854107807	7	2	0.00655737704918033	305	7373	22027,15511	Hsp90b1,Hspa1b
26926	Aifm1 (apoptosis-inducing factor, mitochondrion-associated 1)	0.0312065103435108	-3.46712854107807	7	2	0.00655737704918033	305	7373	69253,15511	Hspb2,Hspa1b
17128	Smad4 (SMAD family member 4)	0.0337040866363623	-3.39013618380189	30	4	0.0131147540983607	305	7373	12831,14463,14464,70673	Col5a1,Gata4,Gata5,Prdm16
17999	Nedd4 (neural precursor cell expressed, developmentally down-regulated 4)	0.0340300594632958	-3.38051104309219	44	5	0.0163934426229508	305	7373	58234,14783,21939,26559,665113	Shank3,Grb10,Cd40,Hunk,Tnik
14811	Grin2a (glutamate receptor, ionotropic, NMDA2A (epsilon 1))	0.0360746866240897	-3.32216386114885	18	3	0.00983606557377049	305	7373	665113,58234,16971	Tnik,Shank3,Lrp1
53310	Dlg3 (discs large MAGUK scaffold protein 3)	0.0360746866240897	-3.32216386114885	18	3	0.00983606557377049	305	7373	74094,665113,245684	Tjap1,Tnik,Cnksr2
13017	Ctbp2 (C-terminal binding protein 2)	0.0360746866240897	-3.32216386114885	18	3	0.00983606557377049	305	7373	665113,99377,21417	Tnik,Sall4,Zeb1
17126	Smad2 (SMAD family member 2)	0.0374799652896416	-3.28394874771582	31	4	0.0131147540983607	305	7373	14013,70673,12831,14463	Mecom,Prdm16,Col5a1,Gata4
26398	Map2k4 (mitogen-activated protein kinase kinase 4)	0.0404881514955079	-3.20674590333887	8	2	0.00655737704918033	305	7373	21939,58234	Cd40,Shank3
12325	Camk2g (calcium/calmodulin-dependent protein kinase II gamma)	0.0404881514955079	-3.20674590333887	8	2	0.00655737704918033	305	7373	665113,58234	Tnik,Shank3
13175	Dclk1 (doublecortin-like kinase 1)	0.0404881514955079	-3.20674590333887	8	2	0.00655737704918033	305	7373	58234,665113	Shank3,Tnik
18749	Prkacb (protein kinase, cAMP dependent, catalytic, beta)	0.0404881514955079	-3.20674590333887	8	2	0.00655737704918033	305	7373	245684,665113	Cnksr2,Tnik
56217	Mpp5 (membrane protein, palmitoylated 5 (MAGUK p55 subfamily member 5))	0.0404881514955079	-3.20674590333887	8	2	0.00655737704918033	305	7373	269608,665113	Plekhg5,Tnik
12391	Cav3 (caveolin 3)	0.0404881514955079	-3.20674590333887	8	2	0.00655737704918033	305	7373	330953,14251	Hcn4,Flot1
245666	Iqsec2 (IQ motif and Sec7 domain 2)	0.0404881514955079	-3.20674590333887	8	2	0.00655737704918033	305	7373	58234,665113	Shank3,Tnik
13380	Dkk1 (dickkopf WNT signaling pathway inhibitor 1)	0.0404881514955079	-3.20674590333887	8	2	0.00655737704918033	305	7373	20377,13798	Sfrp1,En1
229542	Gatad2b (GATA zinc finger domain containing 2B)	0.0404881514955079	-3.20674590333887	8	2	0.00655737704918033	305	7373	665113,99377	Tnik,Sall4
19013	Ppara (peroxisome proliferator activated receptor alpha)	0.0404881514955079	-3.20674590333887	8	2	0.00655737704918033	305	7373	14462,14463	Gata3,Gata4
230904	Fbxo2 (F-box protein 2)	0.0404881514955079	-3.20674590333887	8	2	0.00655737704918033	305	7373	230904,19261	Fbxo2,Sirpa
60488	MRPS35 (mitochondrial ribosomal protein S35)	0.0404881514955079	-3.20674590333887	8	2	0.00655737704918033	305	7373	68581,22608	Tmed10,Ybx1
24086	Tlk2 (tousled-like kinase 2 (Arabidopsis))	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	665113	Tnik
66495	Ndufb3 (NADH dehydrogenase (ubiquinone) 1 beta subcomplex 3)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	69253	Hspb2
24056	Sh3bp5 (SH3-domain binding protein 5 (BTK-associated))	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	58234	Shank3
67900	Mtfp1 (mitochondrial fission process 1)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	69253	Hspb2
9094	UNC119 (unc-119 lipid binding chaperone)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	19241	Tmsb4x
22419	Wnt5b (wingless-type MMTV integration site family, member 5B)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	53627	Porcn
8079	MLF2 (myeloid leukemia factor 2)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	213539	Bag2
24873	Vdr (vitamin D receptor)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	12393	Runx2
30076	vdra (vitamin D receptor a)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	12393	Runx2
17721	ND5 (NADH dehydrogenase subunit 5)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	69253	Hspb2
163033	ZNF579 (zinc finger protein 579)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	12261	C1qbp
20463	Cox7a2l (cytochrome c oxidase subunit VIIa polypeptide 2-like)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	69253	Hspb2
54537	SHLD2 (shieldin complex subunit 2)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	71890	Mad2l2
18115	Nnt (nicotinamide nucleotide transhydrogenase)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	69253	Hspb2
22690	Zfp28 (zinc finger protein 28)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	18029	Nfic
74108	Parn (poly(A)-specific ribonuclease (deadenylation nuclease))	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	245684	Cnksr2
6182	MRPL12 (mitochondrial ribosomal protein L12)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	22608	Ybx1
4615	MYD88 (myeloid differentiation primary response 88)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	16180	Il1rap
51382	ATP6V1D (ATPase H+ transporting V1 subunit D)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	68581	Tmed10
7726	TRIM26 (tripartite motif containing 26)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	213539	Bag2
51564	HDAC7 (histone deacetylase 7)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	19015	Ppard
15223	Foxj1 (forkhead box J1)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	19725	Rfx2
80297	Sptbn4 (spectrin beta, non-erythrocytic 4)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	58234	Shank3
16424	Itih1 (inter-alpha trypsin inhibitor, heavy chain 1)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	58234	Shank3
20874	Slk (STE20-like kinase)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	58234	Shank3
338350	Acad12 (acyl-Coenzyme A dehydrogenase family, member 12)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	69253	Hspb2
19266	Ptprd (protein tyrosine phosphatase, receptor type, D)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	665113	Tnik
115771	Usp2 (ubiquitin specific peptidase 2)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	14609	Gja1
11992	Auh (AU RNA binding protein/enoyl-coenzyme A hydratase)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	69253	Hspb2
68197	Ndufc2 (NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 2)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	69253	Hspb2
22762	Zfpm2 (zinc finger protein, multitype 2)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	14463	Gata4
114785	MBD6 (methyl-CpG binding domain protein 6)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	12261	C1qbp
151507	MSL3P1 (MSL complex subunit 3 pseudogene 1)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	67773	Kat8
93705	Pcdhgb8 (protocadherin gamma subfamily B, 8)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	20257	Stmn2
50524	Sall2 (spalt like transcription factor 2)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	99377	Sall4
22420	Wnt6 (wingless-type MMTV integration site family, member 6)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	53627	Porcn
339287	MSL1 (male specific lethal 1 homolog)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	67773	Kat8
235184	Msantd2 (Myb/SANT-like DNA-binding domain containing 2)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	665113	Tnik
11127	KIF3A (kinesin family member 3A)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	16570	Kif3c
380713	Scarf1 (scavenger receptor class F, member 1)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	11567	Avil
74019	Traf3ip1 (TRAF3 interacting protein 1)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	58234	Shank3
362636	Usp48 (ubiquitin specific peptidase 48)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	14609	Gja1
109135	Plekha5 (pleckstrin homology domain containing, family A member 5)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	665113	Tnik
320127	Dgki (diacylglycerol kinase, iota)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	665113	Tnik
100769325	Sos2 (SOS Ras/Rho guanine nucleotide exchange factor 2)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	20411	Sorbs1
5198	PFAS (phosphoribosylformylglycinamidine synthase)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	213539	Bag2
12908	Crat (carnitine acetyltransferase)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	69253	Hspb2
3607	FOXK2 (forkhead box K2)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	67773	Kat8
83696	TRAPPC9 (trafficking protein particle complex 9)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	22350	Ezr
11443	Chrnb1 (cholinergic receptor, nicotinic, beta polypeptide 1 (muscle))	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	12330	Canx
268396	Sh3pxd2b (SH3 and PX domains 2B)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	58234	Shank3
78943	Ern1 (endoplasmic reticulum (ER) to nucleus signalling 1)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	59025	Usp14
229707	Strip1 (striatin interacting protein 1)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	665113	Tnik
211134	Lzts1 (leucine zipper, putative tumor suppressor 1)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	665113	Tnik
7030	TFE3 (transcription factor binding to IGHM enhancer 3)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	216869	Arrb2
68337	Crip2 (cysteine rich protein 2)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	69253	Hspb2
317371	Was (Wiskott-Aldrich syndrome)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	14609	Gja1
58206	Zbtb32 (zinc finger and BTB domain containing 32)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	12142	Prdm1
26073	POLDIP2 (DNA polymerase delta interacting protein 2)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	12261	C1qbp
238057	Gdf7 (growth differentiation factor 7)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	12162	Bmp7
114142	Foxp2 (forkhead box P2)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	665113	Tnik
52637	Cisd1 (CDGSH iron sulfur domain 1)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	69253	Hspb2
15422	Hoxc13 (homeobox C13)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	17268	Meis1
80222	TARS2 (threonyl-tRNA synthetase 2, mitochondrial)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	71890	Mad2l2
54796	BNC2 (basonuclin 2)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	12261	C1qbp
54948	MRPL16 (mitochondrial ribosomal protein L16)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	22608	Ybx1
27375	Tjp3 (tight junction protein 3)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	14615	Gjc1
244654	Mtss1l (metastasis suppressor 1-like)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	665113	Tnik
16773	Lama2 (laminin, alpha 2)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	69253	Hspb2
2628	GATM (glycine amidinotransferase)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	67092	Gatm
58946	Robo1 (roundabout guidance receptor 1)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	20562	Slit1
6167	RPL37 (ribosomal protein L37)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	68581	Tmed10
331623	Bend3 (BEN domain containing 3)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	99377	Sall4
330474	Zc3h4 (zinc finger CCCH-type containing 4)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	665113	Tnik
30848	CTAG2 (cancer/testis antigen 2)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	213539	Bag2
77125	Il33 (interleukin 33)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	17082	Il1rl1
51067	YARS2 (tyrosyl-tRNA synthetase 2)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	22608	Ybx1
21887	Tle3 (transducin-like enhancer of split 3)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	18088	Nkx2-2
28971	AAMDC (adipogenesis associated Mth938 domain containing)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	19349	Rab7
1277	COL1A1 (collagen type I alpha 1 chain)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	18073	Nid1
215789	Phactr2 (phosphatase and actin regulator 2)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	99377	Sall4
51053	GMNN (geminin, DNA replication inhibitor)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	67773	Kat8
268934	Grm4 (glutamate receptor, metabotropic 4)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	245684	Cnksr2
71474	Ppp6r2 (protein phosphatase 6, regulatory subunit 2)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	58234	Shank3
269473	Lrig2 (leucine-rich repeats and immunoglobulin-like domains 2)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	245684	Cnksr2
269116	Nfasc (neurofascin)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	58234	Shank3
4301	AFDN (afadin, adherens junction formation factor)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	17532	Mras
68316	Apoo (apolipoprotein O)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	69253	Hspb2
23288	IQCE (IQ motif containing E)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	67773	Kat8
15951	Ifi204 (interferon activated gene 204)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	12393	Runx2
432677	Vrtn (vertebrae development associated)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	99377	Sall4
70248	Dazap1 (DAZ associated protein 1)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	21926	Tnf
224092	Lsg1 (large 60S subunit nuclear export GTPase 1)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	665113	Tnik
57908	Zfp318 (zinc finger protein 318)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	58234	Shank3
66218	Ndufb9 (NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	69253	Hspb2
21428	Mlx (MAX-like protein X)	0.0413671504128602	-3.18526818140185	1	1	0.00327868852459016	305	7373	208104	Mlxip
