TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
R-MMU-390666	Serotonin receptors	0.00868732646665565	-4.74589004335195	11	3	0.00854700854700855	351	8608	15558,15562,15552	Htr2a,Htr4,Htr1d
R-MMU-3000157	Laminin interactions	0.00937680682544661	-4.66951599764769	21	4	0.0113960113960114	351	8608	226519,16775,18073,16404	Lamc1,Lama4,Nid1,Itga7
R-MMU-3000497	Scavenging by Class H Receptors	0.00941905434542465	-4.66502058339224	4	2	0.0056980056980057	351	8608	238055,192187	Apob,Stab1
R-MMU-190861	Gap junction assembly	0.00941905434542465	-4.66502058339224	4	2	0.0056980056980057	351	8608	14609,14615	Gja1,Gjc1
R-MMU-1660499	Synthesis of PIPs at the plasma membrane	0.0103989978055382	-4.5660458423303	46	6	0.0170940170940171	351	8608	18720,320207,101476,83435,170835,18709	Pip5k1a,Pik3r5,Plekha1,Plekha3,Inpp5j,Pik3r2
R-MMU-425393	Transport of inorganic cations/anions and amino acids/oligopeptides	0.0110243114826588	-4.50765231015183	106	10	0.0284900284900285	351	8608	110895,215113,50934,216225,54403,226999,76257,20498,331004,114479	Slc9a4,Slc43a2,Slc7a8,Slc5a8,Slc4a4,Slc9a2,Slc38a3,Slc12a4,Slc9a9,Slc5a5
R-MMU-156580	Phase II conjugation	0.0128003521868809	-4.35828259383502	77	8	0.0227920227920228	351	8608	20887,75475,23972,22235,211666,17961,14866,76263	Sult1a1,Oplah,Papss2,Ugdh,Mgst2,Nat2,Gstm5,Gstk1
R-MMU-375280	Amine ligand-binding receptors	0.0129911459831782	-4.3434872317768	35	5	0.0142450142450142	351	8608	15562,15558,13490,15552,12672	Htr4,Htr2a,Drd3,Htr1d,Chrm4
R-MMU-140837	Intrinsic Pathway of Fibrin Clot Formation	0.0130134664560515	-4.3417705764406	23	4	0.0113960113960114	351	8608	15160,12261,20720,19123	Serpind1,C1qbp,Serpine2,Proc
R-MMU-197264	Nicotinamide salvaging	0.0141738720182273	-4.25635500796832	13	3	0.00854700854700855	351	8608	216225,80285,19225	Slc5a8,Parp9,Ptgs2
R-MMU-196854	Metabolism of vitamins and cofactors	0.0142796294582597	-4.2489212707085	161	13	0.037037037037037	351	8608	11433,11807,27384,80285,23959,107747,23888,238055,216225,14734,16971,18563,19225	Acp5,Apoa2,Akr1c13,Parp9,Nt5e,Aldh1l1,Gpc6,Apob,Slc5a8,Gpc3,Lrp1,Pcx,Ptgs2
R-MMU-196807	Nicotinate metabolism	0.0151256230488305	-4.19136508260255	24	4	0.0113960113960114	351	8608	216225,80285,23959,19225	Slc5a8,Parp9,Nt5e,Ptgs2
R-MMU-140834	Extrinsic Pathway of Fibrin Clot Formation	0.0152768945335548	-4.18141375323207	5	2	0.0056980056980057	351	8608	14066,21788	F3,Tfpi
R-MMU-2142712	Synthesis of 12-eicosatetraenoic acid derivatives	0.0152768945335548	-4.18141375323207	5	2	0.0056980056980057	351	8608	11686,11684	Alox12b,Alox12
R-MMU-5362798	Release of Hh-Np from the secreting cell	0.0152768945335548	-4.18141375323207	5	2	0.0056980056980057	351	8608	214240,77583	Disp2,Notum
R-MMU-210746	Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells	0.0152768945335548	-4.18141375323207	5	2	0.0056980056980057	351	8608	18088,53626	Nkx2-2,Insm1
R-MMU-6806667	Metabolism of fat-soluble vitamins	0.0154067940292108	-4.17294669612177	50	6	0.0170940170940171	351	8608	27384,14734,16971,238055,11807,23888	Akr1c13,Gpc3,Lrp1,Apob,Apoa2,Gpc6
R-MMU-425407	SLC-mediated transmembrane transport	0.0164910337783926	-4.10493845314504	274	19	0.0541310541310541	351	8608	215113,110895,50934,13723,76257,226999,20498,80879,331004,108096,227659,20526,212980,216225,225579,108115,54403,114304,114479	Slc43a2,Slc9a4,Slc7a8,Emb,Slc38a3,Slc9a2,Slc12a4,Slc16a3,Slc9a9,Slco1a5,Slc2a6,Slc2a2,Slc45a3,Slc5a8,Slc27a6,Slco4a1,Slc4a4,Slc28a3,Slc5a5
R-MMU-556833	Metabolism of lipids and lipoproteins	0.0166193896009665	-4.09718521700627	697	40	0.113960113960114	351	8608	223920,68262,26897,11807,338521,236899,74442,19225,18720,26568,57875,233552,170835,170460,11307,238055,67260,11684,108096,11770,19215,101476,242083,83435,225326,19015,18806,20698,171504,14420,18709,11686,114664,27384,14311,320207,64292,96979,13850,78925	Soat2,Agpat4,Acot1,Apoa2,Fa2h,Pcyt1b,Sgms2,Ptgs2,Pip5k1a,Slc27a3,Angptl4,Gdpd5,Inpp5j,Stard5,Abcg1,Apob,Cers4,Alox12,Slco1a5,Fabp4,Ptgds,Plekha1,Ppm1l,Plekha3,Pik3c3,Ppard,Pld2,Sphk1,Apobr,Galc,Pik3r2,Alox12b,Hsd17b11,Akr1c13,Cidec,Pik3r5,Ptges,Ptges2,Ephx2,Srd5a1
R-MMU-156590	Glutathione conjugation	0.0199676963261149	-3.91363949493786	26	4	0.0113960113960114	351	8608	211666,75475,14866,76263	Mgst2,Oplah,Gstm5,Gstk1
R-MMU-202733	Cell surface interactions at the vascular wall	0.02174993510202	-3.82814450526707	101	9	0.0256410256410256	351	8608	19123,238055,11727,50934,80879,20344,19261,50915,18709	Proc,Apob,Ang,Slc7a8,Slc16a3,Selp,Sirpa,Grb14,Pik3r2
R-MMU-204998	Cell death signalling via NRAGE, NRIF and NADE	0.0217849421675735	-3.82653627410648	69	7	0.0199430199430199	351	8608	78405,102098,269608,226970,56349,71704,101497	Ntf5,Arhgef18,Plekhg5,Arhgef4,Net1,Arhgef3,Plekhg2
R-MMU-5626978	TNFR1-mediated ceramide production	0.0223021492282413	-3.80307222721208	6	2	0.0056980056980057	351	8608	18201,21926	Nsmaf,Tnf
R-MMU-433692	Proton-coupled monocarboxylate transport	0.0223021492282413	-3.80307222721208	6	2	0.0056980056980057	351	8608	13723,80879	Emb,Slc16a3
R-MMU-8857538	PTK6 promotes HIF1A stabilization	0.0223021492282413	-3.80307222721208	6	2	0.0056980056980057	351	8608	15200,66725	Hbegf,Lrrk2
R-MMU-2029485	Role of phospholipids in phagocytosis	0.0253576112961584	-3.6746763456413	16	3	0.00854700854700855	351	8608	18709,14131,18806	Pik3r2,Fcgr3,Pld2
R-MMU-210744	Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells	0.0303904208393608	-3.49362782419404	7	2	0.0056980056980057	351	8608	19664,21410	Rbpj,Hnf1b
R-MMU-2129379	Molecules associated with elastic fibres	0.0322454715269714	-3.43437766336818	30	4	0.0113960113960114	351	8608	12162,14114,16416,12156	Bmp7,Fbln1,Itgb3,Bmp2
R-MMU-416482	G alpha (12/13) signalling events	0.0322693420985825	-3.4336376605267	59	6	0.0170940170940171	351	8608	269608,226970,102098,56349,101497,71704	Plekhg5,Arhgef4,Arhgef18,Net1,Plekhg2,Arhgef3
R-MMU-2173782	Binding and Uptake of Ligands by Scavenger Receptors	0.0323255504238197	-3.43189732666347	44	5	0.0142450142450142	351	8608	192187,22027,16971,238055,75761	Stab1,Hsp90b1,Lrp1,Apob,Apol7a
R-MMU-210745	Regulation of gene expression in beta cells	0.0348035090354312	-3.35803706293368	18	3	0.00854700854700855	351	8608	20526,18096,18088	Slc2a2,Nkx6-1,Nkx2-2
R-MMU-1660661	Sphingolipid de novo biosynthesis	0.0351968926785745	-3.34679747645152	45	5	0.0142450142450142	351	8608	242083,20698,67260,338521,74442	Ppm1l,Sphk1,Cers4,Fa2h,Sgms2
R-MMU-210747	Regulation of gene expression in early pancreatic precursor cells	0.0394438433365437	-3.23287730631429	8	2	0.0056980056980057	351	8608	18096,21410	Nkx6-1,Hnf1b
R-MMU-1650814	Collagen biosynthesis and modifying enzymes	0.0398228890387997	-3.22331343052184	62	6	0.0170940170940171	351	8608	94216,12827,18542,12406,12831,107581	Col4a6,Col4a2,Pcolce,Serpinh1,Col5a1,Col16a1
R-MMU-210993	Tie2 Signaling	0.0401150875760251	-3.21600276665476	19	3	0.00854700854700855	351	8608	50915,18709,11727	Grb14,Pik3r2,Ang
R-MMU-975574	Reactions specific to the hybrid N-glycan synthesis pathway	0.0407760223046703	-3.19966105893968	1	1	0.00284900284900285	351	8608	17309	Mgat3
R-MMU-2142696	Synthesis of Hepoxilins (HX) and Trioxilins (TrX)	0.0407760223046703	-3.19966105893968	1	1	0.00284900284900285	351	8608	11684	Alox12
R-MMU-190840	Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane	0.0407760223046703	-3.19966105893968	1	1	0.00284900284900285	351	8608	14609	Gja1
R-MMU-1483249	Inositol phosphate metabolism	0.0413993249022593	-3.18449070499254	47	5	0.0142450142450142	351	8608	75678,212111,72469,170835,18797	Ippk,Inpp5a,Plcd3,Inpp5j,Plcb3
R-MMU-73923	Lipid digestion, mobilization, and transport	0.0462245724167994	-3.07424375179393	98	8	0.0227920227920228	351	8608	57875,11807,171504,223920,11307,11770,14311,238055	Angptl4,Apoa2,Apobr,Soat2,Abcg1,Fabp4,Cidec,Apob
R-MMU-211859	Biological oxidations	0.0489071702269467	-3.01783126284259	230	15	0.0427350427350427	351	8608	23972,22235,13113,20887,18984,75475,11669,11529,76263,211666,14866,11864,212503,69574,17961	Papss2,Ugdh,Cyp3a13,Sult1a1,Por,Oplah,Aldh2,Adh7,Gstk1,Mgst2,Gstm5,Arnt2,Paox,Cmbl,Nat2
R-MMU-2032785	YAP1- and WWTR1 (TAZ)-stimulated gene expression	0.0493707255972193	-3.00839762969117	9	2	0.0056980056980057	351	8608	21678,12393	Tead3,Runx2
R-MMU-140875	Common Pathway of Fibrin Clot Formation	0.0518834006497639	-2.95875637330577	21	3	0.00854700854700855	351	8608	20720,15160,19123	Serpine2,Serpind1,Proc
R-MMU-193704	p75 NTR receptor-mediated signalling	0.0548724099631375	-2.90274460755013	84	7	0.0199430199430199	351	8608	78405,102098,269608,226970,56349,101497,71704	Ntf5,Arhgef18,Plekhg5,Arhgef4,Net1,Plekhg2,Arhgef3
R-MMU-174824	Lipoprotein metabolism	0.0580640667154494	-2.84620827951357	68	6	0.0170940170940171	351	8608	223920,171504,11807,238055,57875,11307	Soat2,Apobr,Apoa2,Apob,Angptl4,Abcg1
R-MMU-419408	Lysosphingolipid and LPA receptors	0.06008521286188	-2.81199150994594	10	2	0.0056980056980057	351	8608	381810,13609	Lpar5,S1pr1
R-MMU-3371568	Attenuation phase	0.06008521286188	-2.81199150994594	10	2	0.0056980056980057	351	8608	81489,15511	Dnajb1,Hspa1b
R-MMU-428643	Organic anion transporters	0.06008521286188	-2.81199150994594	10	2	0.0056980056980057	351	8608	216225,114479	Slc5a8,Slc5a5
R-MMU-6805567	Keratinization	0.0621078790495674	-2.77888242128626	141	10	0.0284900284900285	351	8608	237934,94179,13511,223917,66809,16447,332131,268482,74127,20753	Krt39,Krt23,Dsg2,Krt79,Krt20,Ivl,Krt78,Krt12,Krt80,Sprr1a
R-MMU-6811438	Intra-Golgi traffic	0.0623769762745644	-2.77455904165182	37	4	0.0113960113960114	351	8608	73124,72318,13047,19159	Golim4,Cyth4,Cux1,Cyth3
R-MMU-1566948	Elastic fibre formation	0.0623769762745644	-2.77455904165182	37	4	0.0113960113960114	351	8608	12162,12156,16416,14114	Bmp7,Bmp2,Itgb3,Fbln1
R-MMU-2187338	Visual phototransduction	0.0639671400112076	-2.74938576480142	87	7	0.0199430199430199	351	8608	238055,11807,23888,27384,14734,16971,14697	Apob,Apoa2,Gpc6,Akr1c13,Gpc3,Lrp1,Gnb5
R-MMU-194315	Signaling by Rho GTPases	0.0649776409660818	-2.73371205340016	362	21	0.0598290598290598	351	8608	80837,71704,57778,211896,18709,102098,268970,269608,117600,71302,101497,18479,56349,50768,226970,60411,107589,545481,11867,225326,225849	Rhoj,Arhgef3,Fmnl1,Depdc7,Pik3r2,Arhgef18,Arhgap28,Plekhg5,Srgap1,Arhgap26,Plekhg2,Pak1,Net1,Dlc1,Arhgef4,Cenpk,Mylk,Arhgap40,Arpc1b,Pik3c3,Ppp2r5b
R-MMU-1280215	Cytokine Signaling in Immune system	0.065362462116465	-2.72780715905934	510	28	0.0797720797720798	351	8608	17082,67603,16174,16177,240672,14183,16192,21950,16391,18709,21939,19414,12931,14255,21926,16190,16182,18811,93834,326623,16180,77125,16175,76089,15200,56635,225849,19417	Il1rl1,Dusp6,Il18rap,Il1r1,Dusp5,Fgfr2,Il5ra,Tnfsf9,Irf9,Pik3r2,Cd40,Rasa3,Crlf1,Flt3,Tnf,Il4ra,Il18r1,Prl2c2,Peli2,Tnfsf15,Il1rap,Il33,Il1a,Rapgef2,Hbegf,Prl2a1,Ppp2r5b,Rasgrf1
R-MMU-190828	Gap junction trafficking	0.0715069653930443	-2.63796041594247	11	2	0.0056980056980057	351	8608	14615,14609	Gjc1,Gja1
R-MMU-1855183	Synthesis of IP2, IP, and Ins in the cytosol	0.0715069653930443	-2.63796041594247	11	2	0.0056980056980057	351	8608	212111,170835	Inpp5a,Inpp5j
R-MMU-350054	Notch-HLH transcription pathway	0.0715069653930443	-2.63796041594247	11	2	0.0056980056980057	351	8608	19664,18131	Rbpj,Notch3
R-MMU-71384	Ethanol oxidation	0.0715069653930443	-2.63796041594247	11	2	0.0056980056980057	351	8608	11529,11669	Adh7,Aldh2
R-MMU-2029480	Fcgamma receptor (FCGR) dependent phagocytosis	0.0724475191599561	-2.62489285290033	55	5	0.0142450142450142	351	8608	14131,18709,18479,18806,11867	Fcgr3,Pik3r2,Pak1,Pld2,Arpc1b
R-MMU-425397	Transport of vitamins, nucleosides, and related molecules	0.072990234815141	-2.61742961643731	39	4	0.0113960113960114	351	8608	225579,108115,108096,114304	Slc27a6,Slco4a1,Slco1a5,Slc28a3
R-MMU-1474290	Collagen formation	0.0765332713740731	-2.57002971277738	73	6	0.0170940170940171	351	8608	107581,12827,94216,18542,12406,12831	Col16a1,Col4a2,Col4a6,Pcolce,Serpinh1,Col5a1
R-MMU-174800	Chylomicron-mediated lipid transport	0.0797367431672115	-2.52902478101313	25	3	0.00854700854700855	351	8608	11807,238055,57875	Apoa2,Apob,Angptl4
R-MMU-141334	PAOs oxidise polyamines to amines	0.0798939049766703	-2.52705571226517	2	1	0.00284900284900285	351	8608	212503	Paox
R-MMU-8854521	Interaction between PHLDA1 and AURKA	0.0798939049766703	-2.52705571226517	2	1	0.00284900284900285	351	8608	21664	Phlda1
R-MMU-190872	Transport of connexons to the plasma membrane	0.0798939049766703	-2.52705571226517	2	1	0.00284900284900285	351	8608	14609	Gja1
R-MMU-888568	GABA synthesis	0.0798939049766703	-2.52705571226517	2	1	0.00284900284900285	351	8608	14417	Gad2
R-MMU-380612	Metabolism of serotonin	0.0798939049766703	-2.52705571226517	2	1	0.00284900284900285	351	8608	11669	Aldh2
R-MMU-428790	Facilitative Na+-independent glucose transporters	0.0835608535386174	-2.48218012766646	12	2	0.0056980056980057	351	8608	227659,20526	Slc2a6,Slc2a2
R-MMU-3000480	Scavenging by Class A Receptors	0.0835608535386174	-2.48218012766646	12	2	0.0056980056980057	351	8608	22027,238055	Hsp90b1,Apob
R-MMU-8948216	Collagen chain trimerization	0.0844578835453239	-2.4715022884533	41	4	0.0113960113960114	351	8608	107581,12831,12827,94216	Col16a1,Col5a1,Col4a2,Col4a6
R-MMU-446652	Interleukin-1 signaling	0.0844578835453239	-2.4715022884533	41	4	0.0113960113960114	351	8608	16177,16175,16180,93834	Il1r1,Il1a,Il1rap,Peli2
R-MMU-1971475	A tetrasaccharide linker sequence is required for GAG synthesis	0.0875327057994134	-2.4357427748924	26	3	0.00854700854700855	351	8608	233781,14734,23888	Xylt1,Gpc3,Gpc6
R-MMU-1266738	Developmental Biology	0.0927819659397568	-2.37750299062072	839	42	0.11965811965812	351	8608	18096,226519,15200,225849,76089,332131,110596,11770,16416,94179,18479,13511,16475,18845,268482,404634,14783,67603,16192,19417,53626,11733,11867,21410,18088,12827,13836,19664,237934,21926,66809,223917,20526,16447,22350,19414,74127,20753,17268,51788,240672,14183	Nkx6-1,Lamc1,Hbegf,Ppp2r5b,Rapgef2,Krt78,Arhgef28,Fabp4,Itgb3,Krt23,Pak1,Dsg2,Ajuba,Plxna2,Krt12,H2afy2,Grb10,Dusp6,Il5ra,Rasgrf1,Insm1,Ank1,Arpc1b,Hnf1b,Nkx2-2,Col4a2,Epha2,Rbpj,Krt39,Tnf,Krt20,Krt79,Slc2a2,Ivl,Ezr,Rasa3,Krt80,Sprr1a,Meis1,H2afz,Dusp5,Fgfr2
R-MMU-157858	Gap junction trafficking and regulation	0.0961766683603265	-2.34156848336321	13	2	0.0056980056980057	351	8608	14609,14615	Gja1,Gjc1
R-MMU-418555	G alpha (s) signalling events	0.100890718434739	-2.29371734361645	116	8	0.0227920227920228	351	8608	216869,18584,381413,15562,19227,11540,11513,19228	Arrb2,Pde8a,Gpr176,Htr4,Pthlh,Adora2a,Adcy7,Pth1r
R-MMU-1855204	Synthesis of IP3 and IP4 in the cytosol	0.104032359697765	-2.26305327729813	28	3	0.00854700854700855	351	8608	170835,72469,18797	Inpp5j,Plcd3,Plcb3
R-MMU-109582	Hemostasis	0.105847151513693	-2.24575919235672	515	27	0.0769230769230769	351	8608	16570,12261,14464,15160,20720,16923,218454,50934,216869,14463,16416,80879,20344,19261,21788,14066,19123,238055,11727,14726,320207,16192,231602,57349,18709,50915,14462	Kif3c,C1qbp,Gata5,Serpind1,Serpine2,Sh2b3,Lhfpl2,Slc7a8,Arrb2,Gata4,Itgb3,Slc16a3,Selp,Sirpa,Tfpi,F3,Proc,Apob,Ang,Pdpn,Pik3r5,Il5ra,P2rx2,Ppbp,Pik3r2,Grb14,Gata3
R-MMU-399954	Sema3A PAK dependent Axon repulsion	0.109288847118615	-2.21376092817695	14	2	0.0056980056980057	351	8608	18479,18845	Pak1,Plxna2
R-MMU-449147	Signaling by Interleukins	0.11224100842199	-2.18710685871305	388	21	0.0598290598290598	351	8608	19414,12931,18709,16192,240672,14183,16177,16174,67603,17082,16182,16190,14255,77125,16180,93834,19417,225849,15200,76089,16175	Rasa3,Crlf1,Pik3r2,Il5ra,Dusp5,Fgfr2,Il1r1,Il18rap,Dusp6,Il1rl1,Il18r1,Il4ra,Flt3,Il33,Il1rap,Peli2,Rasgrf1,Ppp2r5b,Hbegf,Rapgef2,Il1a
R-MMU-191647	c-src mediated regulation of Cx43 function and closure of gap junctions	0.117420890727857	-2.14199044254744	3	1	0.00284900284900285	351	8608	14609	Gja1
R-MMU-173599	Formation of the active cofactor, UDP-glucuronate	0.117420890727857	-2.14199044254744	3	1	0.00284900284900285	351	8608	22235	Ugdh
R-MMU-173736	Alternative complement activation	0.117420890727857	-2.14199044254744	3	1	0.00284900284900285	351	8608	14962	Cfb
R-MMU-351200	Interconversion of polyamines	0.117420890727857	-2.14199044254744	3	1	0.00284900284900285	351	8608	212503	Paox
R-MMU-156582	Acetylation	0.117420890727857	-2.14199044254744	3	1	0.00284900284900285	351	8608	17961	Nat2
R-MMU-191650	Regulation of gap junction activity	0.117420890727857	-2.14199044254744	3	1	0.00284900284900285	351	8608	14609	Gja1
R-MMU-1234162	Oxygen-dependent asparagine hydroxylation of Hypoxia-inducible Factor Alpha	0.117420890727857	-2.14199044254744	3	1	0.00284900284900285	351	8608	13819	Epas1
R-MMU-380615	Serotonin clearance from the synaptic cleft	0.117420890727857	-2.14199044254744	3	1	0.00284900284900285	351	8608	11669	Aldh2
R-MMU-3000171	Non-integrin membrane-ECM interactions	0.121648267539561	-2.10662145120575	30	3	0.00854700854700855	351	8608	16416,226519,16775	Itgb3,Lamc1,Lama4
R-MMU-879518	Transport of organic anions	0.122836212850698	-2.09690341382048	15	2	0.0056980056980057	351	8608	108096,108115	Slco1a5,Slco4a1
R-MMU-5635838	Activation of SMO	0.122836212850698	-2.09690341382048	15	2	0.0056980056980057	351	8608	216869,14451	Arrb2,Gas1
R-MMU-428157	Sphingolipid metabolism	0.127412431105261	-2.06032596520973	84	6	0.0170940170940171	351	8608	338521,67260,14420,242083,20698,74442	Fa2h,Cers4,Galc,Ppm1l,Sphk1,Sgms2
R-MMU-112409	RAF-independent MAPK1/3 activation	0.136761727360016	-1.98951508369694	16	2	0.0056980056980057	351	8608	240672,67603	Dusp5,Dusp6
R-MMU-373760	L1CAM interactions	0.137073856831716	-1.9872353974553	67	5	0.0142450142450142	351	8608	226519,18479,22350,11733,16416	Lamc1,Pak1,Ezr,Ank1,Itgb3
R-MMU-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	0.138088235475744	-1.97986241064064	86	6	0.0170940170940171	351	8608	18709,15937,15200,225849,18720,14183	Pik3r2,Ier3,Hbegf,Ppp2r5b,Pip5k1a,Fgfr2
R-MMU-5362517	Signaling by Retinoic Acid	0.138158282817324	-1.97935527416331	49	4	0.0113960113960114	351	8608	12904,19378,27384,19015	Crabp2,Aldh1a2,Akr1c13,Ppard
R-MMU-1793185	Chondroitin sulfate/dermatan sulfate metabolism	0.138158282817324	-1.97935527416331	49	4	0.0113960113960114	351	8608	23888,78752,14734,233781	Gpc6,Csgalnact2,Gpc3,Xylt1
R-MMU-352230	Amino acid transport across the plasma membrane	0.140264014086729	-1.96422881738421	32	3	0.00854700854700855	351	8608	50934,215113,76257	Slc7a8,Slc43a2,Slc38a3
R-MMU-397795	G-protein beta:gamma signalling	0.140264014086729	-1.96422881738421	32	3	0.00854700854700855	351	8608	320207,16192,18797	Pik3r5,Il5ra,Plcb3
R-MMU-382551	Transmembrane transport of small molecules	0.140463676988086	-1.96280635040733	622	31	0.0883190883190883	351	8608	80879,11513,20498,14697,13723,226999,76257,16819,108096,76252,331004,110895,215113,75607,50934,11980,26357,54403,59095,11307,16514,108115,225579,23844,114479,114304,20526,227659,216225,212980,11826	Slc16a3,Adcy7,Slc12a4,Gnb5,Emb,Slc9a2,Slc38a3,Lcn2,Slco1a5,Atp6v0e2,Slc9a9,Slc9a4,Slc43a2,Wnk2,Slc7a8,Atp8a1,Abcg2,Slc4a4,Fxyd6,Abcg1,Kcnj11,Slco4a1,Slc27a6,Clca1,Slc5a5,Slc28a3,Slc2a2,Slc2a6,Slc5a8,Slc45a3,Aqp1
R-MMU-5423646	Aflatoxin activation and detoxification	0.151012256980784	-1.89039427340332	17	2	0.0056980056980057	351	8608	211666,13113	Mgst2,Cyp3a13
R-MMU-1483257	Phospholipid metabolism	0.153092617823779	-1.87671219548377	190	11	0.0313390313390313	351	8608	18720,236899,18806,83435,225326,320207,101476,233552,170835,18709,68262	Pip5k1a,Pcyt1b,Pld2,Plekha3,Pik3c3,Pik3r5,Plekha1,Gdpd5,Inpp5j,Pik3r2,Agpat4
R-MMU-140179	Amine Oxidase reactions	0.153421502855582	-1.8745662248036	4	1	0.00284900284900285	351	8608	212503	Paox
R-MMU-6799990	Metal sequestration by antimicrobial proteins	0.153421502855582	-1.8745662248036	4	1	0.00284900284900285	351	8608	16819	Lcn2
R-MMU-1614517	Sulfide oxidation to sulfate	0.153421502855582	-1.8745662248036	4	1	0.00284900284900285	351	8608	211389	Suox
R-MMU-1296025	ATP sensitive Potassium channels	0.153421502855582	-1.8745662248036	4	1	0.00284900284900285	351	8608	16514	Kcnj11
R-MMU-6783984	Glycine degradation	0.153421502855582	-1.8745662248036	4	1	0.00284900284900285	351	8608	104174	Gldc
R-MMU-5660526	Response to metal ions	0.153421502855582	-1.8745662248036	4	1	0.00284900284900285	351	8608	17751	Mt3
